year,agency_code,welcome_url
2018,320354,https://www.dpsnc.net/DPS-Report-Card-2018
2018,320355,https://www.dpsnc.net/DPS-Report-Card-2018
2018,320356,https://www.dpsnc.net/DPS-Report-Card-2018
2018,320360,https://www.dpsnc.net/DPS-Report-Card-2018
2018,320362,https://www.dpsnc.net/DPS-Report-Card-2018
2018,320363,https://www.dpsnc.net/DPS-Report-Card-2018
2018,320364,https://www.dpsnc.net/DPS-Report-Card-2018
2018,320365,https://www.dpsnc.net/DPS-Report-Card-2018
2018,320366,https://www.dpsnc.net/DPS-Report-Card-2018
2018,320367,https://www.dpsnc.net/DPS-Report-Card-2018
2018,320368,https://www.dpsnc.net/DPS-Report-Card-2018
2018,320369,https://www.dpsnc.net/DPS-Report-Card-2018
2018,320370,https://www.dpsnc.net/DPS-Report-Card-2018
2018,320372,https://www.dpsnc.net/DPS-Report-Card-2018
2018,320374,https://www.dpsnc.net/DPS-Report-Card-2018
2018,320376,https://www.dpsnc.net/DPS-Report-Card-2018
2018,320388,https://www.dpsnc.net/DPS-Report-Card-2018
2018,320400,https://www.dpsnc.net/DPS-Report-Card-2018
2018,320701,https://www.dpsnc.net/DPS-Report-Card-2018
2018,340308,https://www.wsfcs.k12.nc.us/Page/55
2018,340311,https://www.wsfcs.k12.nc.us/Page/55
2018,340314,https://www.wsfcs.k12.nc.us/Page/55
2018,340320,https://www.wsfcs.k12.nc.us/Page/55
2018,340326,https://www.wsfcs.k12.nc.us/Page/55
2018,340330,https://www.wsfcs.k12.nc.us/Page/55
2018,340332,https://www.wsfcs.k12.nc.us/Page/55
2018,340334,https://www.wsfcs.k12.nc.us/Page/55
2018,340336,https://www.wsfcs.k12.nc.us/Page/55
2018,340344,https://www.wsfcs.k12.nc.us/Page/55
2018,340348,https://www.wsfcs.k12.nc.us/Page/55
2018,340350,https://www.wsfcs.k12.nc.us/Page/55
2018,340351,https://www.wsfcs.k12.nc.us/Page/55
2018,340354,https://www.wsfcs.k12.nc.us/Page/55
2018,340362,https://www.wsfcs.k12.nc.us/Page/55
2018,340364,https://www.wsfcs.k12.nc.us/Page/55
2018,340366,https://www.wsfcs.k12.nc.us/Page/55
2018,340368,https://www.wsfcs.k12.nc.us/Page/55
2018,340372,https://www.wsfcs.k12.nc.us/Page/55
2018,340376,https://www.wsfcs.k12.nc.us/Page/55
2018,340380,https://www.wsfcs.k12.nc.us/Page/55
2018,340382,https://www.wsfcs.k12.nc.us/Page/55
2018,340384,https://www.wsfcs.k12.nc.us/Page/55
2018,340385,https://www.wsfcs.k12.nc.us/Page/55
2018,340390,https://www.wsfcs.k12.nc.us/Page/55
2018,340392,https://www.wsfcs.k12.nc.us/Page/55
2018,340398,https://www.wsfcs.k12.nc.us/Page/55
2018,340400,https://www.wsfcs.k12.nc.us/Page/55
2018,340403,https://www.wsfcs.k12.nc.us/Page/55
2018,340406,https://www.wsfcs.k12.nc.us/Page/55
2018,340416,https://www.wsfcs.k12.nc.us/Page/55
2018,340420,https://www.wsfcs.k12.nc.us/Page/55
2018,340424,https://www.wsfcs.k12.nc.us/Page/55
2018,340426,https://www.wsfcs.k12.nc.us/Page/55
2018,340427,https://www.wsfcs.k12.nc.us/Page/55
2018,340428,https://www.wsfcs.k12.nc.us/Page/55
2018,340430,https://www.wsfcs.k12.nc.us/Page/55
2018,340432,https://www.wsfcs.k12.nc.us/Page/55
2018,340436,https://www.wsfcs.k12.nc.us/Page/55
2018,340440,https://www.wsfcs.k12.nc.us/Page/55
2018,340442,https://www.wsfcs.k12.nc.us/Page/55
2018,340446,https://www.wsfcs.k12.nc.us/Page/55
2018,340447,https://www.wsfcs.k12.nc.us/Page/55
2018,340448,https://www.wsfcs.k12.nc.us/Page/55
2018,340452,https://www.wsfcs.k12.nc.us/Page/55
2018,340453,https://www.wsfcs.k12.nc.us/Page/55
2018,340454,https://www.wsfcs.k12.nc.us/Page/55
2018,340457,https://www.wsfcs.k12.nc.us/Page/55
2018,340460,https://www.wsfcs.k12.nc.us/Page/55
2018,340462,https://www.wsfcs.k12.nc.us/Page/55
2018,340464,https://www.wsfcs.k12.nc.us/Page/55
2018,340472,https://www.wsfcs.k12.nc.us/Page/55
2018,340476,https://www.wsfcs.k12.nc.us/Page/55
2018,340480,https://www.wsfcs.k12.nc.us/Page/55
2018,340486,https://www.wsfcs.k12.nc.us/Page/55
2018,340488,https://www.wsfcs.k12.nc.us/Page/55
2018,340490,https://www.wsfcs.k12.nc.us/Page/55
2018,340492,https://www.wsfcs.k12.nc.us/Page/55
2018,340494,https://www.wsfcs.k12.nc.us/Page/55
2018,340495,https://www.wsfcs.k12.nc.us/Page/55
2018,340496,https://www.wsfcs.k12.nc.us/Page/55
2018,340504,https://www.wsfcs.k12.nc.us/Page/55
2018,340508,https://www.wsfcs.k12.nc.us/Page/55
2018,340512,https://www.wsfcs.k12.nc.us/Page/55
2018,340514,https://www.wsfcs.k12.nc.us/Page/55
2018,340516,https://www.wsfcs.k12.nc.us/Page/55
2018,340520,https://www.wsfcs.k12.nc.us/Page/55
2018,340528,https://www.wsfcs.k12.nc.us/Page/55
2018,340530,https://www.wsfcs.k12.nc.us/Page/55
2018,340531,https://www.wsfcs.k12.nc.us/Page/55
2018,340532,https://www.wsfcs.k12.nc.us/Page/55
2018,340536,https://www.wsfcs.k12.nc.us/Page/55
2018,340540,https://www.wsfcs.k12.nc.us/Page/55
2018,340542,https://www.wsfcs.k12.nc.us/Page/55
2018,340544,https://www.wsfcs.k12.nc.us/Page/55
2018,340548,https://www.wsfcs.k12.nc.us/Page/55
2018,340556,https://www.wsfcs.k12.nc.us/Page/55
2018,340560,https://www.wsfcs.k12.nc.us/Page/55
2018,340564,https://www.wsfcs.k12.nc.us/Page/55
2018,340568,https://www.wsfcs.k12.nc.us/Page/55
2018,350304,https://www.fcschools.net/Page/1197
2018,350308,https://www.fcschools.net/Page/1197
2018,350310,https://www.fcschools.net/Page/1197
2018,350312,https://www.fcschools.net/Page/1197
2018,350316,https://www.fcschools.net/Page/1197
2018,350317,https://www.fcschools.net/Page/1197
2018,350318,https://www.fcschools.net/Page/1197
2018,350321,https://www.fcschools.net/Page/1197
2018,350324,https://www.fcschools.net/Page/1197
2018,350330,https://www.fcschools.net/Page/1197
2018,350331,https://www.fcschools.net/Page/1197
2018,350332,https://www.fcschools.net/Page/1197
2018,350336,https://www.fcschools.net/Page/1197
2018,350338,https://www.fcschools.net/Page/1197
2018,350339,https://www.fcschools.net/Page/1197
2018,350340,https://www.fcschools.net/Page/1197
2018,360310,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360320,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360324,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360332,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360336,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360337,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360338,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360339,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360340,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360344,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360348,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360352,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360360,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360364,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360372,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360376,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360378,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360380,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360390,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360392,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360394,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360396,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360400,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360408,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360418,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360420,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360426,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360428,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360430,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360431,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360432,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360436,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360438,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360440,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360448,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360456,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360464,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360468,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360470,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360478,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360480,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360482,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360488,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360490,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360492,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360494,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360498,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360499,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360500,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360504,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360510,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360514,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360520,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360526,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,360550,https://www.gaston.k12.nc.us/2017-2018WelcomeLetter
2018,410304,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410307,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410310,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410311,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410313,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410316,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410319,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410322,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410325,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410326,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410328,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410331,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410334,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410337,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410340,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410341,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410343,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410346,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410349,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410355,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410358,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410361,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410364,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410366,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410367,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410370,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410373,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410376,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410379,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410382,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410385,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410388,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410390,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410391,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410394,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410395,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410397,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410398,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410399,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410400,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410401,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410402,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410403,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410406,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410407,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410408,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410409,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410412,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410415,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410418,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410421,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410423,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410424,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410427,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
2018,410430,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/Domain/237/Letter%20of%20Support%20-%20Report%20Card%20Welcome%20Letter.pdf
